Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
902,20957,Tommy Sweeney,BUF,TE,17,0,0,0,0,0,15.3,135.4,1.4,0,0,0,0,2.2,37.24
903,18913,Jarrad Davis,DET,LB,17,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.2,2.2,37.18
903,21837,J.J. Taylor,NE,RB,17,0,0,0,146.8,1.4,8.4,59,0,0,0,0,0,2.2,37.18
905,22804,Jamien Sherwood,NYJ,LB,17,0,0,0,0,0,0,0,0,0.5,0.3,0.3,0.2,2.2,37.15
906,22266,Krys Barnes,GB,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,2.2,37.06
907,21543,Anthony Pittman,DET,LB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,2.2,37.04
908,16878,Blake Bell,KC,TE,17,0,0,0,0.1,0,15.1,145,1.2,0,0,0,0,2.2,36.81
909,16334,Jeremiah Attaochu,CHI,OLB,17,0,0,0,0,0,0,0,0,1.4,0.3,0.3,0.2,2.2,36.73
910,18960,Tanoh Kpassagnon,NO,DE,17,0,0,0,0,0,0,0,0,1.1,0.2,0.4,0.2,2.2,36.72
911,22784,Chazz Surratt,MIN,LB,17,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0.1,2.2,36.65
912,18015,Nick Vigil,ARI,ILB,17,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0.2,2.2,36.6
913,22901,Jonathan Marshall,NYJ,DL,17,0,0,0,0,0,0,0,0,0.6,0.4,0.4,0.2,2.1,36.47
914,20894,Anthony Nelson,TB,OLB,17,0,0,0,0,0,0,0,0,1.7,0.3,0.3,0.2,2.1,36.39
915,21190,Roderic Teamer,LV,S,17,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.2,2.1,36.22
916,18958,Tarell Basham,DAL,DE,17,0,0,0,0,0,0,0,0,1.1,0.1,0.5,0.2,2.1,36.17
917,24008,Troy Hairston,HOU,DL,17,0,0,0,0,0,0,0,0,0,0.4,0.5,0.2,2.1,36.15
918,21840,Kylin Hill,GB,RB,17,0,0,0,127.2,0.3,12.3,95,0,0,0,0,0,2.1,35.92
919,20520,Henry Mondeaux,NYG,DE,17,0,0,0,0,0,0,0,0,1.5,0.2,0.3,0.1,2.1,35.9
920,20995,Chase Winovich,CLE,DE,17,0,0,0,0,0,0,0,0,1.3,0.4,0.3,0.1,2.1,35.86
921,20541,Bruce Hector,DET,DL,17,0,0,0,0,0,0,0,0,0.6,0.4,0.4,0.2,2.1,35.82
922,17145,Neville Hewitt,HOU,ILB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.1,2.1,35.79
923,17949,Sheldon Rankins,NYJ,DL,17,0,0,0,0,0,0,0,0,1.1,0.1,0.4,0.2,2.1,35.77
924,22744,Milton Williams,PHI,DT,17,0,0,0,0,0,0,0,0,0.8,0.2,0.5,0.2,2.1,35.71
925,17993,Adam Gotsis,JAX,DL,17,0,0,0,0,0,0,0,0,0.9,0.2,0.4,0.2,2.1,35.68
926,18932,DeMarcus Walker,TEN,DL,17,0,0,0,0,0,0,0,0,1.5,0.1,0.3,0.2,2.1,35.65
927,19864,Anthony Miller,PIT,WR,17,0,0,0,0,0,14.6,149.8,1,0,0,0,0,2.1,35.58
928,22869,Levi Onwuzurike,DET,DL,17,0,0,0,0,0,0,0,0,0.8,0.2,0.4,0.2,2.1,35.56
929,19929,Marquis Haynes Sr.,CAR,DE,17,0,0,0,0,0,0,0,0,2,0.2,0.2,0.1,2.1,35.55
930,20001,Dane Cruikshank,CHI,DB,17,0,0,0,0,0,0,0,0,0,0.7,0.4,0.2,2.1,35.5
931,19970,Genard Avery,TB,LB,17,0,0,0,0,0,0,0,0,0.7,0.3,0.3,0.2,2.1,35.49
932,22330,Michael Hoecht,LAR,DT,17,0,0,0,0,0,0,0,0,0.6,0.3,0.4,0.2,2.1,35.22
932,22046,A.J. Green,CLE,CB,17,0,0,0,0,0,0,0,0,0.1,1,0.4,0.2,2.1,35.22
934,23138,Jake Ferguson,DAL,TE,17,0,0,0,0,0,14.5,147.1,1,0,0,0,0,2.1,35.21
935,21444,Daniel Wise,WAS,DE,17,0,0,0,0,0,0,0,0,0.4,0.2,0.4,0.2,2.1,35.18
936,23604,Montrell Washington,DEN,WR,17,0,0,0,3.2,0,12.8,153.9,1.1,0,0,0,0,2.1,35.11
937,21911,Markus Bailey,CIN,LB,17,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.2,2.1,35.08
938,18931,Adam Shaheen,MIA,TE,17,0,0,0,0,0,13.2,177.3,0.7,0,0,0,0,2.1,34.93
939,16486,Mike Pennel Jr.,CHI,DL,17,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.2,2,34.84
940,22667,Zach Davidson,BUF,TE,17,0,0,0,0,0,14,148,1,0,0,0,0,2,34.8
941,19887,Nathan Shepherd,NYJ,DL,17,0,0,0,0,0,0,0,0,0.8,0.2,0.4,0.2,2,34.76
941,20081,Trent Sherfield,MIA,WR,17,0,0,0,0,0,13,159.6,1,0,0,0,0,2,34.76
943,16467,Kyle Van Noy,LAC,OLB,17,0,0,0,0,0,0,0,0,0.9,0.2,0.4,0.2,2,34.73
944,21774,Tony Jones Jr.,NO,RB,17,0,0,0,190.5,0.9,5.9,35.7,0.2,0,0,0,0,2,34.72
945,19066,Jayon Brown,LV,LB,17,0,0,0,0,0,0,0,0,0.2,0.5,0.3,0.1,2,34.64
946,18911,Derek Barnett,PHI,DE,17,0,0,0,0,0,0,0,0,1.1,0.2,0.5,0.2,2,34.57
946,22645,Simi Fehoko,DAL,WR,17,0,0,0,0,0,13.1,156.7,1,0,0,0,0,2,34.57
948,19079,Zane Gonzalez,CAR,K,17,0,0,0,0,0,0,0,0,0,0,0,0,2,34.5
949,22835,Cam Sample,CIN,DE,17,0,0,0,0,0,0,0,0,1,0.2,0.4,0.2,2,34.4
949,23080,Quinn Nordin,NE,K,17,0,0,0,0,0,0,0,0,0,0,0,0,2,34.4
951,20024,Zaire Franklin,IND,LB,17,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.1,2,34.31
952,20837,Ty Johnson,NYJ,RB,17,0,0,0,102.7,0.6,10,73.9,0.6,0,0,0,0,2,34.26
953,20757,Clelin Ferrell,LV,DE,17,0,0,0,0,0,0,0,0,1.2,0.3,0.3,0.2,2,34.24
954,19053,Davon Godchaux,NE,DT,17,0,0,0,0,0,0,0,0,0.4,0.2,0.4,0.2,2,34.23
955,21902,Carter Coughlin,NYG,ILB,17,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0.1,2,34.17
956,19952,Kentavius Street,NO,DT,17,0,0,0,0,0,0,0,0,1,0.1,0.3,0.2,2,34.15
957,16807,Jaquiski Tartt,PHI,S,17,0,0,0,0,0,0,0,0,0,0.4,0.5,0.2,2,34
958,23101,Parker Hesse,ATL,TE,17,0,0,0,0,0,15.8,135.2,0.8,0,0,0,0,2,33.92
959,22838,Chris Rumph II,LAC,OLB,17,0,0,0,0,0,0,0,0,1.2,0.2,0.4,0.2,2,33.89
960,19560,Michael Davis,LAC,CB,17,0,0,0,0,0,0,0,0,0,0.6,0.5,0.2,2,33.8
961,20269,Daniel Ekuale,NE,DT,15,0,0,0,0,0,0,0,0,1.2,0.1,0.3,0.1,2.3,33.79
962,22918,Boogie Basham,BUF,DE,17,0,0,0,0,0,0,0,0,1.1,0.2,0.3,0.1,2,33.77
963,17691,Brandon Stephens,BAL,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.4,0.2,2,33.65
964,21907,Zack Baun,NO,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.1,2,33.59
964,17967,Joe Schobert,DEN,ILB,17,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.1,2,33.59
966,18947,Chris Wormley,PIT,DL,17,0,0,0,0,0,0,0,0,1.4,0.1,0.3,0.2,2,33.58
967,20646,Robert Spillane,PIT,LB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.1,2,33.56
967,22793,Caden Sterns,DEN,S,17,0,0,0,0,0,0,0,0,0.8,0.9,0.3,0.1,2,33.56
969,22808,Brandin Echols,NYJ,CB,17,0,0,0,0,0,0,0,0,0,0.7,0.4,0.2,2,33.55
970,20169,Taylor Stallworth,KC,DT,17,0,0,0,0,0,0,0,0,1.2,0.1,0.3,0.1,2,33.54
971,18073,Jonathan Williams,WAS,RB,17,0,0,0,136.9,1.2,6.4,52.1,0.3,0,0,0,0,2,33.5
972,14865,Marquise Goodwin,SEA,WR,17,0,0,0,3.9,0,11.6,168.2,0.8,0,0,0,0,2,33.41
973,20901,Charles Omenihu,SF,DL,17,0,0,0,0,0,0,0,0,1.2,0.2,0.3,0.2,2,33.24
974,21490,Azeez Al-Shaair,SF,LB,17,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.1,2,33.21
975,16885,Kwon Alexander,NYJ,LB,17,0,0,0,0,0,0,0,0,0.6,0.3,0.3,0.2,2,33.17
976,21000,Oshane Ximines,NYG,OLB,17,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.2,1.9,32.98
977,14419,Rodney McLeod,IND,S,17,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,1.9,32.75
978,21886,Broderick Washington,BAL,DT,17,0,0,0,0,0,0,0,0,0.8,0.2,0.4,0.2,1.9,32.66
979,23072,Milo Eifler,WAS,LB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.1,1.9,32.59
980,20755,Jaylon Ferguson,BAL,OLB,17,0,0,0,0,0,0,0,0,1.1,0.2,0.3,0.2,1.9,32.52
981,17512,Rakeem Nunez-Roches,TB,DL,17,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.3,1.9,32.24
982,22139,Isaiah Rodgers Sr.,IND,CB,17,0,0,0,0,0,0,0,0,0,0.8,0.4,0.2,1.9,32.2
983,22672,Gary Brightwell,NYG,RB,17,0,0,0,136.6,1.2,7.1,44.3,0,0,0,0,0,1.9,32.19
984,22718,Will Bradley-King,WAS,DE,17,0,0,0,0,0,0,0,0,1,0.3,0.3,0.2,1.9,32.15
985,18919,Taco Charlton,NO,DE,17,0,0,0,0,0,0,0,0,1.5,0.3,0.3,0.1,1.9,32.1
986,21925,Ashtyn Davis,NYJ,S,17,0,0,0,0,0,0,0,0,0.1,0.6,0.4,0.2,1.9,32.07
987,16397,Devon Kennard,ARI,OLB,17,0,0,0,0,0,0,0,0,0.9,0.2,0.3,0.2,1.9,32.03
988,22083,Leki Fotu,ARI,DT,17,0,0,0,0,0,0,0,0,0.5,0.2,0.4,0.2,1.9,32
989,20002,Tim Settle,BUF,DT,17,0,0,0,0,0,0,0,0,1.3,0.2,0.2,0.1,1.9,31.81
990,21531,Chris Myarick,NYG,FB,17,0,0,0,0,0,13.2,121.8,1.1,0,0,0,0,1.9,31.78
991,16041,Jimmy Garoppolo,SF,QB,17,521.4,3.2,1.9,7.1,0.3,0,0,0,0,0,0,0,1.9,31.77
992,21765,JaMycal Hasty,JAX,RB,17,0,0,0,66.7,0.9,11.8,78.6,0,0,0,0,0,1.9,31.73
993,20770,Zach Gentry,PIT,TE,17,0,0,0,0,0,13.6,127.2,0.9,0,0,0,0,1.9,31.72
994,17944,Vernon Butler,LV,DT,17,0,0,0,0,0,0,0,0,0.3,0.2,0.4,0.2,1.9,31.61
995,21804,DeeJay Dallas,SEA,RB,17,0,0,0,96.2,0.7,10.4,69.1,0.1,0,0,0,0,1.9,31.53
996,23573,Danny Gray,SF,WR,17,0,0,0,0,0,11.7,144.1,0.9,0,0,0,0,1.9,31.51
997,16764,Dante Fowler Jr.,DAL,DE,17,0,0,0,0,0,0,0,0,1.2,0.1,0.3,0.2,1.8,31.29
998,22683,Jacob Harris,LAR,TE,17,0,0,0,0,0,12,132,1,0,0,0,0,1.8,31.2
999,22890,Patrick Jones II,MIN,OLB,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.8,31.19
1000,20498,Ben Niemann,ARI,ILB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.2,1.8,31.06
1001,22727,Baron Browning,DEN,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,1.8,30.95
1002,21884,Marlon Davidson,ATL,DL,12,0,0,0,0,0,0,0,0,0.9,0.5,0.3,0.1,2.6,30.93
1002,16787,Breshad Perriman,TB,WR,17,0,0,0,0,0,10.8,153.3,0.8,0,0,0,0,1.8,30.93
1004,22676,Kene Nwangwu,MIN,RB,17,0,0,0,132.4,1.1,6.3,42.6,0.1,0,0,0,0,1.8,30.8
1005,20979,Antoine Wesley,ARI,WR,17,0,0,0,0,0,11.2,141.8,0.9,0,0,0,0,1.8,30.78
1006,22097,Damar Hamlin,BUF,S,17,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.1,1.8,30.77
1007,22879,Hamsah Nasirildeen,NYJ,LB,17,0,0,0,0,0,0,0,0,0.8,0.3,0.3,0.2,1.8,30.76
1008,19911,Jalyn Holmes,NYG,DE,16,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.2,1.9,30.69
1009,23255,Snoop Conner,JAX,RB,17,0,0,0,155.2,1,6.2,37.4,0,0,0,0,0,1.8,30.66
1010,21932,Tanner Muse,SEA,LB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.1,1.8,30.61
1011,21738,Juwan Johnson,NO,TE,17,0,0,0,0,0,10.3,118.6,1.4,0,0,0,0,1.8,30.56
1012,19117,Isaac Rochell,CLE,DE,17,0,0,0,0,0,0,0,0,0.9,0.2,0.3,0.2,1.8,30.53
1013,22604,Tylan Wallace,BAL,WR,17,0,0,0,0,0,11.1,139.9,0.9,0,0,0,0,1.8,30.49
1014,22000,Justin Strnad,DEN,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.1,1.8,30.47
1014,22076,Bryce Hall,NYJ,CB,17,0,0,0,0,0,0,0,0,0.1,0.4,0.4,0.2,1.8,30.47
1016,21903,Terrell Lewis,LAR,OLB,17,0,0,0,0,0,0,0,0,1.4,0.2,0.3,0.1,1.8,30.43
1017,18321,Jarrod Wilson,NYG,FS,17,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.2,1.8,30.39
1018,22138,Tyler Davis,GB,TE,17,0,0,0,0,0,12.2,123.4,1,0,0,0,0,1.8,30.34
1019,19238,Taysom Hill,NO,TE,17,110.8,0.9,0.5,120.5,2,0,0,0,0,0,0,0,1.8,30.28
1020,21996,Malik Harrison,BAL,ILB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.4,0.2,1.8,30.14
1021,23345,Kevin Harris,NE,RB,17,0,0,0,137,1,6,44,0,0,0,0,0,1.8,30.1
1022,19280,Cody Hollister,TEN,WR,17,0,0,0,0,0,11.3,133.2,0.9,0,0,0,0,1.8,30.02
1023,22736,Tory Carter,TEN,FB,17,0,0,0,65.9,0.7,8.4,59.7,0.8,0,0,0,0,1.8,29.96
1024,21743,Lynn Bowden Jr.,NE,WR,17,0,0,0,22,0,11.4,108.6,0.9,0,0,0,0,1.8,29.86
1025,22095,Mike Danna,KC,DE,17,0,0,0,0,0,0,0,0,1.2,0.2,0.3,0.1,1.8,29.79
1026,22855,Monty Rice,TEN,LB,12,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,2.5,29.77
1027,21678,Brycen Hopkins,LAR,TE,17,0,0,0,0,0,11.7,125.7,0.9,0,0,0,0,1.7,29.67
1028,20802,Justice Hill,BAL,RB,17,0,0,0,144.7,0.6,6.1,48.4,0.1,0,0,0,0,1.7,29.61
1029,23627,Rodney Thomas II,IND,DB,17,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,1.7,29.6
1030,22135,Bravvion Roy,CAR,DT,17,0,0,0,0,0,0,0,0,0.5,0.1,0.3,0.2,1.7,29.55
1031,22941,Sam Kamara,CHI,DL,17,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.1,1.7,29.44
1031,22555,Jermar Jefferson,DET,RB,17,0,0,0,100.4,1.5,6.3,43,0,0,0,0,0,1.7,29.44
1033,18955,Josh Jones,SEA,S,17,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,1.7,29.35
1034,19897,Tre'Quan Smith,NO,WR,17,0,0,0,0,0,9.8,124.7,1.2,0,0,0,0,1.7,29.27
1035,22295,Tershawn Wharton,KC,DT,17,0,0,0,0,0,0,0,0,0.7,0.3,0.3,0.1,1.7,29.14
1036,19926,Kenny Young,LV,LB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.1,1.7,29.11
1037,19823,Royce Freeman,HOU,RB,17,0,0,0,130.2,0.8,6.3,43,0.1,0,0,0,0,1.7,29.02
1037,21741,Denzel Mims,NYJ,WR,17,0,0,0,0,0,10.3,151.2,0.6,0,0,0,0,1.7,29.02
1039,18598,Brandin Bryant,BUF,DT,17,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0.1,1.7,28.95
1040,22521,Jeremy Ruckert,NYJ,TE,17,0,0,0,0,0,11.5,120.1,0.9,0,0,0,0,1.7,28.91
1041,23903,Micah Dew-Treadway,CHI,DL,17,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,1.7,28.9
1042,22674,Deon Jackson,IND,RB,17,0,0,0,147.1,0.8,5.4,39.5,0.1,0,0,0,0,1.7,28.86
1042,21771,Devin Asiasi,CIN,TE,17,0,0,0,0,0,9.1,119.6,1.3,0,0,0,0,1.7,28.86
1044,21929,Josh Metellus,MIN,S,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,1.7,28.82
1045,23231,Tyler Badie,BAL,RB,17,0,0,0,131.7,1,5.6,40.4,0,0,0,0,0,1.7,28.81
1046,20971,Andrew Van Ginkel,MIA,LB,17,0,0,0,0,0,0,0,0,0.8,0.1,0.3,0.1,1.7,28.76
1047,21239,Keisean Nixon,GB,CB,17,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,1.7,28.75
1048,21987,Davion Taylor,PHI,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.1,1.7,28.71
1049,21141,Michael Dogbe,ARI,DE,17,0,0,0,0,0,0,0,0,1,0.2,0.3,0.1,1.7,28.7
1049,20529,Cam Sims,WAS,WR,17,0,0,0,0,0,10.4,135,0.8,0,0,0,0,1.7,28.7
1051,17141,Damiere Byrd,ATL,WR,17,0,0,0,0,0,10.9,133.5,0.7,0,0,0,0,1.7,28.45
1052,23322,Martin Emerson Jr.,CLE,CB,17,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,1.7,28.3
1053,22279,Chris Williams,IND,DT,17,0,0,0,0,0,0,0,0,0.5,0.2,0.4,0.2,1.7,28.25
1054,22511,Quintin Morris,BUF,TE,17,0,0,0,0,0,10.9,118.9,0.9,0,0,0,0,1.7,28.19
1055,22082,McTelvin Agim,DEN,DL,17,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1,1.6,28
1056,16862,Trey Flowers,MIA,DE,17,0,0,0,0,0,0,0,0,0.8,0.2,0.3,0.1,1.6,27.96
1057,16793,Malcom Brown,JAX,DT,17,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0.1,1.6,27.92
1058,22514,Kenny Yeboah,NYJ,TE,17,0,0,0,0,0,10,119,1,0,0,0,0,1.6,27.9
1059,16970,Christian Ringo,NO,DT,17,0,0,0,0,0,0,0,0,0.3,0.2,0.4,0.2,1.6,27.86
1060,21891,Tipa Galeai,GB,LB,17,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1,1.6,27.8
1061,22806,Tyler Shelvin,CIN,DT,17,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,1.6,27.75
1062,21785,Noah Gray,KC,TE,17,0,0,0,0,0,11.5,108.2,0.9,0,0,0,0,1.6,27.72
1063,22778,Khyiris Tonga,CHI,DL,17,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.2,1.6,27.69
1064,22874,Dayo Odeyingbo,IND,DE,17,0,0,0,0,0,0,0,0,0.9,0.2,0.4,0.2,1.6,27.68
1064,21737,Tyrie Cleveland,DEN,WR,17,0,0,0,0,0,10.1,123.8,0.9,0,0,0,0,1.6,27.68
1066,17995,Carl Nassib,TB,OLB,17,0,0,0,0,0,0,0,0,1.1,0.4,0.3,0.2,1.6,27.67
1067,20900,Qadree Ollison,DAL,RB,17,0,0,0,119.4,1,5.9,37.8,0.2,0,0,0,0,1.6,27.62
1068,21117,E.J. Speed,IND,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.1,1.6,27.51
1069,19997,Marcus Allen,PIT,LB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,1.6,27.47
1070,611,Joe Flacco,NYJ,QB,17,510.3,2.8,1.8,6.3,0,0,0,0,0,0,0,0,1.6,27.44
1070,21379,Darius Harris,KC,LB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.2,1.6,27.44
1072,21535,Isaiah Mack,BAL,NT,17,0,0,0,0,0,0,0,0,0.9,0.2,0.3,0.1,1.6,27.33
1073,19009,Jalen Reeves-Maybin,HOU,OLB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.1,1.6,27.32
1074,22746,Jonathon Cooper,DEN,OLB,17,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0.1,1.6,27.22
1075,20967,Jerry Tillery,LAC,DL,17,0,0,0,0,0,0,0,0,0.8,0.1,0.4,0.2,1.6,27.16
1076,21134,Kaden Elliss,NO,LB,17,0,0,0,0,0,0,0,0,0.8,0.2,0.2,0.1,1.6,27.11
1077,19951,Tre Flowers,CIN,CB,17,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,1.6,27.1
1078,17762,Chris Manhertz,JAX,TE,17,0,0,0,0,0,9.4,103.7,1.2,0,0,0,0,1.6,26.97
1079,19012,Carlos Watkins,DAL,DE,17,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0.2,1.6,26.95
1080,21991,De'Jon Harris,WAS,LB,17,0,0,0,0,0,0,0,0,0.7,0.2,0.2,0.1,1.6,26.94
1081,19999,Jacob Martin,NYJ,DL,17,0,0,0,0,0,0,0,0,1.2,0.1,0.3,0.2,1.6,26.84
1082,21354,Demetrius Flannigan-Fowles,SF,LB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,1.6,26.82
1083,20780,Porter Gustin,MIA,LB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.1,1.6,26.81
1084,22720,K.J. Britt,TB,ILB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,1.6,26.72
1085,22316,Jessie Lemonier,ARI,OLB,17,0,0,0,0,0,0,0,0,0.8,0.2,0.3,0.2,1.6,26.71
1086,21118,Blake Cashman,HOU,ILB,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.6,26.59
1087,22820,Chauncey Golston,DAL,DE,17,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0.2,1.6,26.57
1088,21873,Derrek Tuszka,PIT,LB,17,0,0,0,0,0,0,0,0,1,0.1,0.3,0.1,1.6,26.5
1089,20921,Wyatt Ray,JAX,DE,17,0,0,0,0,0,0,0,0,1.1,0.1,0.2,0.1,1.6,26.47
1090,22417,Kristian Wilkerson,NE,WR,17,0,0,0,0,0,10,116,0.8,0,0,0,0,1.6,26.4
1091,22319,T.J. Smith,MIN,DL,17,0,0,0,0,0,0,0,0,0.5,0.2,0.3,0.1,1.6,26.35
1091,21227,Andrew Beck,DEN,TE,17,0,0,0,9.4,0.1,9.2,96.1,1,0,0,0,0,1.6,26.35
1093,22923,Shemar Jean-Charles,GB,CB,17,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.2,1.5,26.32
1094,19705,Greg Ward,PHI,WR,17,0,0,0,0,0,10.5,109,0.8,0,0,0,0,1.5,26.2
1095,12831,Tyrod Taylor,NYG,QB,17,424.7,2.4,1.6,24,0.2,0,0,0,0,0,0,0,1.5,26.19
1096,21507,Jalen Dalton,ATL,DT,17,0,0,0,0,0,0,0,0,0.9,0.2,0.2,0.1,1.5,26.18
1097,21341,Noah Dawkins,CHI,LB,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.5,26.09
1098,21854,Anthony McFarland Jr.,PIT,RB,17,0,0,0,111.3,0.4,6.4,47.4,0.3,0,0,0,0,1.5,26.07
1099,22329,Eric Banks,DET,DL,17,0,0,0,0,0,0,0,0,0.8,0.2,0.2,0.1,1.5,26.01
1100,22832,Daelin Hayes,BAL,OLB,17,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.2,1.5,25.91
1101,22609,Shi Smith,CAR,WR,17,0,0,0,0,0,9.7,127.9,0.6,0,0,0,0,1.5,25.89
1102,17956,Noah Spence,CIN,DE,17,0,0,0,0,0,0,0,0,0.9,0.2,0.3,0.1,1.5,25.83
1102,20838,Tyron Johnson,LV,WR,17,0,0,0,0,0,8.9,123.3,0.8,0,0,0,0,1.5,25.83
1104,18134,Will Parks,NYJ,S,17,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.1,1.5,25.81
1105,21795,Luke Farrell,JAX,TE,17,0,0,0,0,0,10.7,97,0.9,0,0,0,0,1.5,25.8
1106,21909,D.J. Wonnum,MIN,OLB,17,0,0,0,0,0,0,0,0,1.1,0.1,0.3,0.1,1.5,25.77
1107,22006,Chapelle Russell,PIT,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1.5,25.61
1107,21383,Jody Fortson,KC,TE,17,0,0,0,0,0,9.2,98.1,1.1,0,0,0,0,1.5,25.61
1109,18019,Nick Vannett,NO,TE,17,0,0,0,0,0,9.8,104,0.9,0,0,0,0,1.5,25.6
1110,22713,Quinton Bohanna,DAL,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.2,1.5,25.58
1110,22119,Charlie Woerner,SF,TE,17,0,0,0,0,0,11,109.8,0.6,0,0,0,0,1.5,25.58
1112,16303,Daniel Sorensen,NO,S,17,0,0,0,0,0,0,0,0,0.1,0.6,0.3,0.2,1.5,25.57
1112,21931,Geno Stone,BAL,S,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.2,1.5,25.57
1114,23482,Bo Melton,SEA,WR,17,0,0,0,0,0,9.6,116.8,0.7,0,0,0,0,1.5,25.48
1115,21913,Joe Bachie,CIN,LB,11,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,2.3,25.47
1115,22258,Bobby Price,DET,CB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,1.5,25.47
1117,22104,Casey Toohill,WAS,DE,17,0,0,0,0,0,0,0,0,0.6,0.1,0.3,0.1,1.5,25.42
1118,16929,David Mayo,WAS,LB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.1,1.5,25.41
1118,23486,Grant Calcaterra,PHI,TE,17,0,0,0,0,0,10,100.1,0.9,0,0,0,0,1.5,25.41
1120,18012,Jordan Jenkins,LV,DE,11,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1,2.3,25.35
1121,20840,Lonnie Johnson,KC,CB,17,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,1.5,25.3
1122,12841,Andy Dalton,NO,QB,17,390.7,2.4,1.3,26.6,0.1,0,0,0,0,0,0,0,1.5,25.29
1123,18978,Montravius Adams,PIT,DT,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.2,1.5,25.27
1124,23489,Chigoziem Okonkwo,TEN,TE,17,0,0,0,0,0,9.9,99.1,0.9,0,0,0,0,1.5,25.21
