PlayerID,PlayerName,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,TargetsPerSnapLast3,TargetsPerGameLast3,ReceptionsLast3,TotalTargetsLast3,TargetsPerSnap,TargetsPerGame,TotalReceptions,TotalTargets
16815,Ameer Abdullah,0,0,0,0,0,1,null,0,1,0,0,0,1,2,0,1,3,null,null,3,4,null,null,8,9
19072,Alex Armah,0,1,0,0,0,1,1,0,0,2,1,0,null,1,1,0,1,5.882352941176471,0.6666666666666666,1,2,6.164383561643835,0.5625,5,9
19003,Tarik Cohen,2,1,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,6,9
19755,River Cracraft,null,null,null,null,null,null,null,0,5,0,null,0,0,0,2,0,2,9.75609756097561,1.3333333333333333,4,4,8.035714285714286,1,6,9
19828,Sony Michel,0,1,2,null,null,null,null,null,null,null,null,0,1,1,1,0,3,4.819277108433735,1.3333333333333333,4,4,4.972375690607735,1,7,9
20106,Ryan Nall,0,1,0,0,0,0,0,1,4,2,null,1,0,0,0,0,0,null,null,0,0,null,null,8,9
19766,Saquon Barkley,9,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,6,9
20563,Nick Keizer,0,0,1,0,1,1,2,2,0,null,1,0,1,0,0,0,0,0,null,0,0,2.980132450331126,0.5625,6,9
20884,Foster Moreau,0,1,2,1,0,null,0,1,0,0,0,0,0,2,1,0,1,5.555555555555555,0.6666666666666666,2,2,3.5294117647058822,0.5625,7,9
20904,Devine Ozigbo,null,null,null,null,null,null,0,null,null,null,3,0,0,4,1,1,0,null,null,2,2,null,null,9,9
21100,Jakob Johnson,0,1,1,0,null,0,1,0,2,2,0,0,1,0,1,0,0,1.694915254237288,0.3333333333333333,0,1,2.4128686327077746,0.5625,8,9
21737,Tyrie Cleveland,1,null,0,0,null,0,1,0,1,null,null,0,1,null,null,null,5,null,null,4,5,null,null,6,9
21005,Parris Campbell,9,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,6,9
13337,Mark Ingram II,0,3,1,1,0,0,null,null,null,2,0,null,1,0,null,null,0,0,null,0,0,5,0.7272727272727273,6,8
18039,Pharoh Cooper,0,0,0,0,1,0,0,0,0,0,0,0,null,3,1,1,2,10.81081081081081,1.3333333333333333,1,4,5.298013245033113,0.5,5,8
16903,MyCole Pruitt,1,0,2,null,null,null,0,1,0,null,null,null,2,0,2,0,0,2.5,0.6666666666666666,1,2,3.0651340996168583,0.7272727272727273,5,8
17762,Chris Manhertz,1,1,0,1,0,2,0,1,0,0,1,1,null,0,0,0,0,0,null,0,0,1.5873015873015872,0.5,6,8
20067,Steven Mitchell Jr.,null,null,null,null,null,null,null,null,null,null,null,0,0,5,0,2,1,null,null,2,3,null,null,5,8
20075,Josh Adams,2,0,null,null,null,null,null,null,null,null,null,0,0,2,0,0,4,null,null,2,4,null,null,6,8
20742,J.J. Arcega-Whiteside,0,2,0,null,1,1,1,0,null,null,null,null,null,null,null,null,3,7.317073170731708,3,2,3,5.673758865248227,1,4,8
21513,Darrius Shepherd,null,null,1,3,null,1,1,1,1,null,0,0,null,null,null,null,null,null,null,0,0,5.714285714285714,1,5,8
21734,Nick Westbrook-Ikhine,null,null,2,null,1,0,0,0,0,1,1,0,null,1,0,1,1,6.896551724137931,0.6666666666666666,1,2,5.298013245033113,0.6153846153846154,3,8
21765,JaMycal Hasty,null,null,1,0,0,1,1,1,2,2,null,null,null,null,null,null,null,null,null,0,0,null,null,7,8
17914,Laquon Treadwell,null,null,null,null,null,null,null,null,null,null,null,null,0,1,1,2,3,null,null,5,6,null,null,6,7
18375,Peyton Barber,0,0,0,1,0,1,0,null,0,1,0,0,0,3,1,0,0,4.3478260869565215,0.3333333333333333,0,1,3.6082474226804124,0.4375,4,7
18881,John Ross,5,2,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,2,7
19219,Cethan Carter,0,0,1,1,0,1,null,1,null,0,0,1,0,0,0,0,2,3.508771929824561,0.6666666666666666,1,2,3.1818181818181817,0.4666666666666667,5,7
20081,Trent Sherfield,0,0,0,0,1,0,0,null,0,0,0,null,0,0,0,0,6,null,null,4,6,null,null,5,7
20506,Tanner Hudson,null,0,0,0,4,0,1,1,0,0,null,null,null,null,0,1,null,null,null,1,1,null,null,3,7
20790,Damien Harris,null,null,null,0,null,1,1,0,0,0,2,0,1,2,null,null,null,null,null,0,0,2.7888446215139444,0.7,5,7
20974,Kahale Warring,0,null,null,null,null,null,null,null,null,null,null,1,1,0,2,3,0,null,null,3,5,null,null,3,7
22310,Gabe Nabers,0,0,0,1,0,null,1,1,1,1,0,0,0,0,1,0,1,5.714285714285714,0.6666666666666666,1,2,5.426356589147287,0.4375,5,7
21742,Antonio Gandy-Golden,null,1,2,0,0,1,null,null,null,null,null,null,null,null,null,3,null,5.084745762711864,3,0,3,5.6,1.1666666666666667,1,7
21771,Devin Asiasi,0,0,0,0,null,0,null,null,null,null,null,null,null,1,1,2,3,5.504587155963303,2,2,6,3.2863849765258215,0.7777777777777778,2,7
12777,Lee Smith,null,null,1,null,null,0,null,0,null,0,null,1,1,0,1,2,0,3.896103896103896,1,2,3,3.508771929824561,0.6,4,6
16276,Bennie Fowler,0,0,0,0,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,2,6
12109,Ted Ginn Jr.,1,null,3,2,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,3,6
15378,Levine Toilolo,1,0,0,0,0,0,0,2,1,0,null,0,0,0,1,0,1,4.651162790697675,0.6666666666666666,2,2,2.1818181818181817,0.375,5,6
16326,Seth Roberts,2,0,3,1,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,4,6
15126,Theo Riddick,null,null,null,0,null,null,null,null,null,null,null,null,1,null,0,null,5,null,null,4,5,null,null,5,6
13016,Virgil Green,2,0,1,0,1,null,2,null,null,null,null,null,null,null,null,null,null,null,null,0,0,4.25531914893617,1,3,6
16855,Ty Montgomery,0,3,null,null,null,null,null,null,null,0,0,null,null,null,null,1,2,null,null,1,3,null,null,3,6
19006,Josh Malone,0,6,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,4,6
19548,Corey Clement,2,0,0,0,0,0,1,2,null,0,null,0,0,0,0,0,1,6.666666666666667,0.3333333333333333,1,1,5.555555555555555,0.4,5,6
19800,Courtland Sutton,null,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,3,6
19854,Dante Pettis,1,0,0,0,null,null,null,0,null,null,null,null,null,null,null,3,2,10.204081632653061,2.5,4,5,5.217391304347826,0.8571428571428571,4,6
20722,Diontae Spencer,0,0,1,0,null,1,null,null,null,0,0,null,null,0,0,2,2,null,null,2,4,null,null,3,6
20250,Robert Foster,null,null,null,null,null,null,null,null,null,null,0,null,null,2,2,2,null,null,null,2,4,null,null,2,6
20775,Terry Godwin,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,4,null,null,3,4,null,null,3,6
21349,Ashton Dulin,0,1,1,0,1,0,null,1,null,null,null,0,1,0,0,0,1,3.5714285714285716,0.3333333333333333,0,1,5.660377358490566,0.46153846153846156,3,6
21169,Malik Taylor,0,0,0,1,null,1,2,1,0,0,0,0,1,null,0,0,0,null,null,0,0,3.6144578313253013,0.4,5,6
21728,Lawrence Cager,null,null,4,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,2,6
11565,Andre Roberts,0,0,0,1,2,0,0,0,0,0,null,0,0,0,0,2,null,null,null,2,2,null,null,4,5
15215,Tavon Austin,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0,2,1,null,null,3,3,null,null,5,5
17965,C.J. Prosise,null,0,0,0,0,0,0,null,null,1,2,1,null,1,null,null,null,null,null,0,0,null,null,5,5
16834,Tevin Coleman,2,2,null,null,null,null,null,0,null,null,null,null,0,0,0,1,0,null,null,1,1,null,null,4,5
18093,Andy Janovich,0,1,1,0,0,0,0,1,null,0,null,null,0,1,0,1,0,3.8461538461538463,0.3333333333333333,0,1,2.9239766081871346,0.35714285714285715,2,5
20802,Justice Hill,null,null,null,0,null,0,null,0,0,1,0,2,1,0,1,0,0,null,null,1,1,null,null,5,5
20662,Jaeden Graham,0,0,0,0,1,0,0,0,0,null,0,2,1,1,0,0,0,0,null,0,0,4.385964912280702,0.3125,3,5
20816,Lil'Jordan Humphrey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,0,1,null,null,3,5,null,null,3,5
21310,Khari Blasingame,1,0,0,null,null,1,0,1,0,1,0,1,0,0,0,0,0,0,null,0,0,3.0303030303030303,0.3333333333333333,4,5
21601,Gunner Olszewski,null,null,null,1,null,0,0,0,1,0,0,0,1,0,0,0,2,14.285714285714286,0.6666666666666666,2,2,4.62962962962963,0.38461538461538464,5,5
20990,Trayveon Williams,null,null,null,null,null,null,0,0,null,0,0,1,0,3,0,0,1,null,null,1,1,null,null,5,5
21808,Dalton Keene,null,null,null,null,null,null,1,null,null,null,null,null,0,0,2,0,2,6.451612903225806,1.3333333333333333,2,4,3.5714285714285716,0.8333333333333334,3,5
14269,Alfred Morris,null,null,null,null,null,null,null,0,1,0,null,0,1,0,0,1,1,5.882352941176471,0.6666666666666666,1,2,3.6036036036036037,0.4444444444444444,3,4
16797,T.J. Yeldon,null,null,0,1,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,4
16928,Michael Burton,0,0,0,1,0,null,0,0,1,0,0,0,0,0,1,1,null,7.6923076923076925,1,2,2,1.9230769230769231,0.26666666666666666,4,4
18073,Jonathan Williams,null,null,null,null,null,null,null,null,0,0,0,4,0,null,null,null,null,null,null,0,0,null,null,4,4
19165,Johnny Mundt,0,0,0,1,0,0,3,0,null,0,0,0,0,0,0,0,0,0,null,0,0,3.3057851239669422,0.25,4,4
18997,Jake Butt,2,0,1,1,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,3.508771929824561,0.8,2,4
19276,Austin Carr,null,null,null,null,0,null,1,1,null,null,null,0,null,null,null,1,1,null,null,1,2,null,null,3,4
19035,Eric Saubert,null,null,null,null,null,null,0,null,null,null,1,0,1,1,0,0,1,null,null,1,1,null,null,3,4
19779,Brandon Zylstra,0,0,0,0,0,0,1,0,1,0,0,0,null,2,0,0,0,0,null,0,0,3.2,0.25,3,4
19917,Antonio Callaway,null,null,null,null,null,null,null,null,null,null,1,1,0,2,0,null,null,null,null,0,0,null,null,2,4
20925,Riley Ridley,null,null,null,null,null,null,null,null,2,0,null,2,null,0,0,null,null,null,null,0,0,null,null,4,4
20373,Deontay Burnett,null,null,4,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,3,4
21593,D'Ernest Johnson,0,0,0,0,1,1,0,1,null,0,0,0,1,0,0,0,0,null,null,0,0,null,null,3,4
22119,Charlie Woerner,0,0,0,0,0,0,0,0,0,0,null,0,2,1,null,null,1,9.090909090909092,1,1,1,3.361344537815126,0.2857142857142857,3,4
21845,Darrynton Evans,null,null,0,null,0,null,null,null,null,null,null,null,null,null,2,2,0,null,null,2,4,null,null,2,4
22284,Ben Ellefson,0,0,null,null,null,null,0,null,0,0,3,1,null,null,null,null,null,null,null,0,0,3.007518796992481,0.5714285714285714,1,4
15263,Luke Willson,0,0,null,0,0,null,null,0,null,null,0,2,1,null,null,null,null,null,null,0,0,null,null,1,3
18058,Tajaé Sharpe,1,0,null,null,null,null,null,null,null,null,null,1,null,1,null,null,null,null,null,0,0,null,null,0,3
18617,Elijhaa Penny,0,0,0,0,0,0,0,1,1,0,null,0,0,0,1,null,null,null,null,1,1,null,null,2,3
19067,Jeremy Sprinkle,0,0,0,0,1,0,1,null,0,0,0,0,0,1,0,0,0,0,null,0,0,1.36986301369863,0.1875,1,3
18401,Tommylee Lewis,null,null,null,null,null,null,null,1,null,null,null,null,1,0,1,null,0,null,null,0,1,null,null,1,3
18998,Marlon Mack,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,3,3
18896,Cyril Grayson,null,1,null,null,0,2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,3
20040,Trenton Cannon,0,0,null,null,0,2,0,0,0,0,0,1,null,0,0,0,0,null,null,0,0,null,null,3,3
19981,Daurice Fountain,null,0,2,1,0,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,2,3
20295,Vyncint Smith,null,null,null,null,null,0,0,1,null,null,0,0,null,null,null,0,2,null,null,0,2,null,null,1,3
21723,James Proche II,0,0,0,0,0,0,null,1,0,0,1,1,0,0,0,null,null,null,null,0,0,null,null,1,3
21683,Hunter Bryant,null,null,null,null,null,null,null,null,null,null,null,null,0,0,2,0,1,null,null,1,3,null,null,1,3
13063,Taiwan Jones,0,0,0,0,1,0,0,0,null,null,null,0,0,0,0,1,null,null,null,0,1,null,null,0,2
13418,Anthony Sherman,0,0,1,0,0,null,null,null,0,null,0,0,0,1,0,0,0,null,null,0,0,null,null,1,2
13446,Bruce Miller,1,1,0,0,0,0,0,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,1,2
13791,Lamar Miller,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,null,null,null,0,0,null,null,2,2
16232,Donte Moncrief,null,null,null,null,null,null,null,null,null,null,2,0,0,0,null,0,0,null,null,0,0,null,null,1,2
17219,Daniel Brown,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,1,1,null,null,2,2,null,null,2,2
18094,Temarrick Hemingway,null,null,null,null,1,0,1,null,0,0,0,0,0,null,null,null,null,null,null,0,0,null,null,1,2
17218,DeAndre Carter,2,0,0,0,0,0,0,null,0,0,null,0,0,null,null,0,0,null,null,0,0,null,null,1,2
18088,Alex Collins,null,null,null,null,null,null,null,null,0,2,null,null,null,null,null,null,0,null,null,0,0,null,null,1,2
20103,Reggie Bonnafon,null,null,0,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,2,2
20159,Mike Boone,0,0,0,0,0,1,null,0,0,0,0,0,0,1,0,0,0,null,null,0,0,null,null,2,2
19542,Colin Thompson,null,0,0,0,0,0,0,1,0,1,0,0,null,0,0,0,0,0,null,0,0,1.0810810810810811,0.13333333333333333,1,2
20020,Jordan Thomas,null,0,0,1,null,0,null,null,null,null,1,0,null,null,null,null,null,null,null,0,0,null,null,1,2
19358,Gehrig Dieter,null,null,null,null,null,null,null,null,0,null,0,null,null,null,null,0,2,null,null,1,2,null,null,1,2
20071,Keith Kirkwood,null,null,null,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,2
20318,Buddy Howell,0,0,0,0,null,null,0,null,0,0,0,0,0,2,0,0,0,null,null,0,0,null,null,1,2
20194,Rico Gafford,null,null,0,null,1,null,1,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,2
20977,Trevon Wesco,0,0,0,0,1,0,1,0,null,null,null,null,null,0,0,0,0,0,null,0,0,1.36986301369863,0.16666666666666666,1,2
20893,Isaac Nauta,null,null,null,null,null,0,1,0,0,1,0,0,null,null,null,null,null,null,null,0,0,null,null,1,2
21132,Chandler Cox,0,0,0,1,1,0,null,null,0,null,null,null,0,null,null,null,null,null,null,0,0,1.9047619047619047,0.25,2,2
21278,Stephen Carlson,1,0,0,0,0,0,0,0,null,0,0,1,0,0,0,0,0,null,null,0,0,null,null,1,2
21802,A.J. Dillon,0,0,0,0,null,0,0,1,null,null,null,null,null,0,0,1,0,2.0833333333333335,0.3333333333333333,1,1,1.8691588785046729,0.18181818181818182,2,2
21837,J.J. Taylor,1,0,1,null,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,0,0,null,null,1,2
21807,Colby Parkinson,null,null,null,null,null,null,null,0,null,null,null,0,0,2,0,null,0,null,null,0,0,null,null,2,2
22138,Tyler Davis,null,null,0,0,0,2,null,null,0,0,null,null,null,null,0,null,0,null,null,0,0,null,null,0,2
22206,Reggie Gilliam,0,1,0,0,0,0,1,0,0,0,null,0,0,0,0,null,null,null,null,0,0,null,null,2,2
21749,Isaiah Zuber,null,null,0,0,null,1,null,1,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,2,2
21764,Jason Huntley,0,null,null,null,null,0,1,0,null,null,null,null,null,null,null,null,1,null,null,1,1,null,null,1,2
21263,Trenton Irwin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,1,2,null,null,1,2
21798,Josiah Deguara,2,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,2
22477,Dominique Dafney,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,1,1,null,null,2,2,null,null,2,2
15640,Derek Carrier,0,0,0,0,0,null,0,0,0,0,1,0,0,0,0,0,0,null,null,0,0,null,null,1,1
12787,Nick Bellore,0,0,0,0,0,null,0,1,0,0,0,0,0,0,0,0,0,null,null,0,0,null,null,1,1
15185,Kenjon Barner,null,null,0,1,null,null,null,null,null,null,0,null,null,0,0,0,null,null,null,0,0,null,null,0,1
17223,Eric Tomlinson,0,null,null,null,null,null,null,null,null,null,null,0,0,0,1,0,0,1.1904761904761905,0.3333333333333333,0,1,0.7936507936507936,0.14285714285714285,0,1
18253,D.J. Foster,0,0,null,null,null,null,null,null,1,0,0,0,0,null,0,0,0,null,null,0,0,null,null,1,1
18067,Jordan Howard,0,0,0,1,null,null,null,null,0,null,null,null,0,null,null,0,null,null,null,0,0,null,null,1,1
18057,Seth DeValve,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,1,0,null,null,0,1,null,null,0,1
17289,Jake Kumerow,null,null,null,null,null,null,null,null,0,0,null,0,0,0,1,null,null,null,null,1,1,null,null,1,1
18971,Taywan Taylor,null,null,null,null,null,0,null,0,null,null,null,1,null,null,null,null,null,null,null,0,0,null,null,0,1
19075,Mason Schreck,null,null,0,0,0,0,0,0,null,0,0,0,1,0,0,0,0,null,null,0,0,null,null,0,1
19280,Cody Hollister,0,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,1
18498,J.P. Holtz,0,0,0,0,0,0,0,0,0,0,null,0,0,0,1,0,0,null,null,0,1,null,null,0,1
19335,Antony Auclair,0,null,null,null,null,null,null,0,0,0,0,0,null,1,null,null,0,null,null,0,0,null,null,0,1
18957,D'Onta Foreman,null,null,null,null,null,null,null,0,0,1,0,0,0,null,null,null,null,null,null,0,0,null,null,1,1
18992,Dede Westbrook,null,null,1,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,1
19361,Marcus Kemp,0,0,0,0,null,null,1,0,null,null,null,0,0,0,null,null,0,null,null,0,0,null,null,1,1
19415,Jason Croom,null,null,null,null,0,1,0,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,1
19410,Ricky Seals-Jones,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,0,1
20174,Marcus Baugh,0,1,0,0,null,null,null,null,null,null,null,null,null,0,0,0,0,null,null,0,0,null,null,1,1
19457,Blake Jarwin,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,1
20134,Kevin Rader,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,0,1,null,null,0,1
19925,Jaleel Scott,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,0,0,null,null,1,1
20793,Penny Hart,0,null,0,0,0,null,null,0,0,0,0,0,0,1,null,0,0,null,null,0,0,null,null,1,1
20328,Jeff Badet,null,null,null,null,null,null,0,null,0,1,null,null,null,null,null,null,null,null,null,0,0,null,null,0,1
20566,Dontrell Hilliard,null,null,null,1,0,0,0,0,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,1,1
21718,Joe Reed,0,0,0,null,null,null,0,0,1,0,0,0,null,null,null,0,0,null,null,0,0,null,null,0,1
21056,Hakeem Butler,null,null,null,null,null,0,1,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,1
21126,Cullen Gillaspia,null,0,1,null,0,0,0,null,0,0,null,null,null,null,null,null,null,null,null,0,0,null,null,1,1
21782,Jonathan Ward,null,null,0,0,0,0,0,null,0,0,0,0,0,0,0,0,1,null,null,1,1,null,null,1,1
22205,Antonio Williams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,1,1,null,null,1,1
21514,Austin Walter,null,null,null,null,null,null,null,null,0,1,null,0,null,null,null,null,0,null,null,0,0,null,null,1,1
21564,Craig Reynolds,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,1,null,null,null,1,1,null,null,1,1
21846,Levante Bellamy,null,0,0,0,null,null,null,null,null,null,null,null,null,null,null,1,0,null,null,1,1,null,null,1,1
21161,Brandon Dillon,null,null,null,null,null,null,null,null,null,0,null,1,0,null,null,null,null,null,null,0,0,null,null,1,1
21856,Scottie Phillips,0,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,0,null,null,1,1,null,null,1,1
21796,Noah Togiai,null,0,1,null,null,0,null,null,null,0,null,null,null,null,null,null,null,null,null,0,0,null,null,0,1
21842,Adrian Killins,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,1,1
16441,Senorise Perry,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,null,null,null,null,0,0,null,null,0,0
7651,Matthew Slater,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
13117,Dwayne Harris,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
15974,Jordan Matthews,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
11422,Joe Webb,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,0
18030,Chris Moore,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
18115,Derek Watt,0,0,0,null,null,0,null,null,null,0,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
18152,Dwayne Washington,null,null,0,0,0,null,0,0,0,null,null,0,0,0,0,0,null,null,null,0,0,null,null,0,0
18070,Wendell Smallwood,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
16768,Kevin White,null,null,null,null,0,0,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
17750,Ross Travis,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
18241,Johnny Holton,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
18343,Marken Michel,null,null,null,null,null,null,null,0,null,null,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
18716,Garrett Griffin,null,null,null,0,0,null,null,null,null,null,0,null,null,null,null,null,0,null,null,0,0,null,null,0,0
19184,JoJo Natson,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
18666,Duke Williams,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
19799,Rashaad Penny,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,0,0,null,null,0,0
19980,Deon Cain,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
19671,Fred Brown,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
19494,Evan Baylis,null,null,null,null,0,0,0,null,null,null,0,0,null,null,null,null,null,null,null,0,0,null,null,0,0
20079,Trey Quinn,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
20012,Bo Scarbrough,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,0,0,null,null,0,0
19559,Sean Culkin,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
19599,Trey Edmunds,null,null,null,null,0,null,0,0,null,0,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20797,Daniel Helm,null,null,null,null,null,0,null,null,0,0,null,null,null,null,0,0,null,null,null,0,0,null,null,0,0
20809,Elijah Holyfield,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20770,Zach Gentry,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20684,Malik Turner,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
20886,Stanley Morgan,null,null,null,null,null,null,null,null,null,0,null,null,0,0,0,0,0,null,null,0,0,null,null,0,0
20581,Johnny Stanton,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,0,0,null,null,0,0
20900,Qadree Ollison,null,null,0,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21177,Jeremy Cox,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,0,null,null,0,0
21678,Brycen Hopkins,null,null,null,null,null,null,0,null,null,null,null,0,null,0,0,null,0,null,null,0,0,null,null,0,0
21156,John Lovett,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21227,Andrew Beck,0,0,0,0,null,0,null,null,null,null,null,null,0,0,0,0,0,null,null,0,0,null,null,0,0
21295,Nsimba Webster,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,null,null,0,0,null,null,0,0
21531,Chris Myarick,null,null,null,null,null,null,null,null,null,0,null,null,null,0,0,null,null,null,null,0,0,null,null,0,0
21826,Darius Bradwell,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21839,Xavier Jones,0,0,0,0,0,0,null,0,null,0,0,0,0,null,null,0,0,null,null,0,0,null,null,0,0
20993,Caleb Wilson,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,0,0,null,null,0,0,null,null,0,0
21344,Hale Hentges,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21714,K.J. Osborn,0,0,null,0,null,null,null,0,0,0,0,null,0,null,null,0,null,null,null,0,0,null,null,0,0
21549,Tony Brooks-James,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,null,null,0,0
21072,Keelan Doss,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
21409,Nate Becker,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,0,0,null,null,0,0
21793,Mike Warren II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,0,0,null,null,0,0
21971,Sewo Olonilua,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,0,0,null,null,0,0
21115,Juwann Winfree,null,null,null,null,null,null,null,null,null,0,null,null,null,0,null,null,null,null,null,0,0,null,null,0,0
21848,Artavis Pierce,null,null,null,null,null,0,null,null,0,0,null,null,null,null,null,0,0,null,null,0,0,null,null,0,0
21865,Stephen Sullivan,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,0,0,null,null,0,0
22345,Dan Chisena,0,0,0,0,0,0,null,null,0,0,null,0,0,0,0,0,0,null,null,0,0,null,null,0,0
